name	party	fj_avg	bc_avg
Judith SARGENTINI	Sozialdemokratische Partei Österreichs	0.986348	0.993127
Judith SARGENTINI	Kansallinen Kokoomus	0.986254	0.993080
Judith SARGENTINI	Moderaterna	0.986254	0.993080
Judith SARGENTINI	Bündnis 90/Die Grünen	0.982993	0.991424
Judith SARGENTINI	Sinn Féin	0.982993	0.991424
Judith SARGENTINI	Mouvement Démocrate	0.982877	0.991364
Judith SARGENTINI	Socialdemokratiet	0.982818	0.991334
Judith SARGENTINI	Sozialdemokratische Partei Deutschlands	0.979661	0.989726
Judith SARGENTINI	Partij van de Arbeid	0.979592	0.989691
Judith SARGENTINI	Partit Nazzjonalista	0.979592	0.989691
Judith SARGENTINI	Christlich Demokratische Union Deutschlands	0.979522	0.989655
Theresa GRIFFIN	Česká strana sociálně demokratická	0.971530	0.985560
Theresa GRIFFIN	Nea Demokratia	0.964413	0.981884
Theresa GRIFFIN	Citizens for European Development of Bulgaria	0.958333	0.978723
Theresa GRIFFIN	Socialdemokratiet	0.958333	0.978723
Theresa GRIFFIN	-1	0.955017	0.976991
Theresa GRIFFIN	Kansallinen Kokoomus	0.955017	0.976991
Theresa GRIFFIN	Österreichische Volkspartei	0.955017	0.976991
Theresa GRIFFIN	Christlich-Soziale Union in Bayern e.V.	0.951724	0.975265
Theresa GRIFFIN	Mouvement Démocrate	0.951724	0.975265
Theresa GRIFFIN	Partido Popular	0.951724	0.975265
Theresa GRIFFIN	Partija 'VIENOTIBA'	0.951724	0.975265
Theresa GRIFFIN	Platforma Obywatelska	0.951724	0.975265
Theresa GRIFFIN	Christlich Demokratische Union Deutschlands	0.948454	0.973545
Theresa GRIFFIN	Izquierda Unida	0.948454	0.973545
Theresa GRIFFIN	Moderaterna	0.948276	0.973451
Theresa GRIFFIN	Freie Demokratische Partei	0.948097	0.973357
Theresa GRIFFIN	Democraten 66	0.945205	0.971831
Theresa GRIFFIN	Fine Gael Party	0.945205	0.971831
Theresa GRIFFIN	Arbetarepartiet- Socialdemokraterna	0.945017	0.971731
Theresa GRIFFIN	Partit Nazzjonalista	0.941980	0.970123
Marita ULVSKOG	Arbetarepartiet- Socialdemokraterna	0.986207	0.993056
Marita ULVSKOG	-1	0.982759	0.991304
Marita ULVSKOG	Moderaterna	0.982759	0.991304
Marita ULVSKOG	Österreichische Volkspartei	0.982759	0.991304
Marita ULVSKOG	Democraten 66	0.979452	0.989619
Marita ULVSKOG	Christlich-Soziale Union in Bayern e.V.	0.979381	0.989583
Marita ULVSKOG	Partido Popular	0.979381	0.989583
Marita ULVSKOG	Partija 'VIENOTIBA'	0.979381	0.989583
Marita ULVSKOG	Platforma Obywatelska	0.979381	0.989583
Marita ULVSKOG	Citizens for European Development of Bulgaria	0.979310	0.989547
Marita ULVSKOG	Socialdemokratiet	0.979310	0.989547
Marita ULVSKOG	Partij van de Arbeid	0.976109	0.987910
Marita ULVSKOG	Sozialdemokratische Partei Österreichs	0.976109	0.987910
Marita ULVSKOG	DIE LINKE.	0.975945	0.987826
Marita ULVSKOG	Kansallinen Kokoomus	0.975945	0.987826
Marita ULVSKOG	Bündnis 90/Die Grünen	0.972789	0.986207
Marita ULVSKOG	Sinn Féin	0.972789	0.986207
Marita ULVSKOG	Mouvement Démocrate	0.972603	0.986111
Marita ULVSKOG	Sozialdemokratische Partei Deutschlands	0.969492	0.984509
Marita ULVSKOG	Forza Italia	0.969388	0.984456
Jutta STEINRUCK	Česká strana sociálně demokratická	0.946619	0.972578
Jutta STEINRUCK	Nea Demokratia	0.946429	0.972477
Jutta STEINRUCK	Citizens for European Development of Bulgaria	0.934028	0.965889
Jutta STEINRUCK	Socialdemokratiet	0.934028	0.965889
Jutta STEINRUCK	-1	0.930796	0.964158
Jutta STEINRUCK	Kansallinen Kokoomus	0.930796	0.964158
Jutta STEINRUCK	Moderaterna	0.930796	0.964158
Jutta STEINRUCK	Österreichische Volkspartei	0.930796	0.964158
Jutta STEINRUCK	Freie Demokratische Partei	0.930556	0.964029
Jutta STEINRUCK	Christlich-Soziale Union in Bayern e.V.	0.927586	0.962433
Jutta STEINRUCK	Mouvement Démocrate	0.927586	0.962433
Jutta STEINRUCK	Partido Popular	0.927586	0.962433
Jutta STEINRUCK	Partija 'VIENOTIBA'	0.927586	0.962433
Jutta STEINRUCK	Platforma Obywatelska	0.927586	0.962433
Jutta STEINRUCK	Slovenska demokratska stranka	0.924731	0.960894
Jutta STEINRUCK	Christlich Demokratische Union Deutschlands	0.924399	0.960714
Jutta STEINRUCK	Izquierda Unida	0.924399	0.960714
Jutta STEINRUCK	DIE LINKE.	0.924138	0.960573
Jutta STEINRUCK	Democraten 66	0.921233	0.959002
Jutta STEINRUCK	Fine Gael Party	0.921233	0.959002
Ismail ERTUG	Moderaterna	0.993080	0.996528
Ismail ERTUG	Christlich-Soziale Union in Bayern e.V.	0.989655	0.994801
Ismail ERTUG	Partija 'VIENOTIBA'	0.989655	0.994801
Ismail ERTUG	Platforma Obywatelska	0.989655	0.994801
Ismail ERTUG	-1	0.986207	0.993056
Ismail ERTUG	Kansallinen Kokoomus	0.986207	0.993056
Ismail ERTUG	Österreichische Volkspartei	0.986207	0.993056
Ismail ERTUG	Democraten 66	0.982877	0.991364
Ismail ERTUG	Arbetarepartiet- Socialdemokraterna	0.982818	0.991334
Ismail ERTUG	Mouvement Démocrate	0.982818	0.991334
Ismail ERTUG	Partido Popular	0.982818	0.991334
Ismail ERTUG	Citizens for European Development of Bulgaria	0.982759	0.991304
Ismail ERTUG	Socialdemokratiet	0.982759	0.991304
Ismail ERTUG	Partit Nazzjonalista	0.979522	0.989655
Ismail ERTUG	Christlich Demokratische Union Deutschlands	0.979452	0.989619
Ismail ERTUG	Freie Demokratische Partei	0.979310	0.989547
Ismail ERTUG	Sozialdemokratische Partei Deutschlands	0.972881	0.986254
Ismail ERTUG	Forza Italia	0.972789	0.986207
Ismail ERTUG	Partij van de Arbeid	0.972789	0.986207
Ismail ERTUG	Sozialdemokratische Partei Österreichs	0.972789	0.986207
Constanze KREHL	Česká strana sociálně demokratická	0.960432	0.979817
Constanze KREHL	Nea Demokratia	0.946237	0.972376
Constanze KREHL	Slovenska demokratska stranka	0.931408	0.964486
Constanze KREHL	Partidul Naţional Liberal	0.927536	0.962406
Constanze KREHL	Citizens for European Development of Bulgaria	0.927083	0.962162
Constanze KREHL	Socialdemokratiet	0.927083	0.962162
Constanze KREHL	-1	0.923875	0.960432
Constanze KREHL	Moderaterna	0.923875	0.960432
Constanze KREHL	Österreichische Volkspartei	0.923875	0.960432
Constanze KREHL	Freie Demokratische Partei	0.923611	0.960289
Constanze KREHL	Arbetarepartiet- Socialdemokraterna	0.920690	0.958707
Constanze KREHL	Christlich-Soziale Union in Bayern e.V.	0.920690	0.958707
Constanze KREHL	Mouvement Démocrate	0.920690	0.958707
Constanze KREHL	Partido Popular	0.920690	0.958707
Constanze KREHL	Partija 'VIENOTIBA'	0.920690	0.958707
Constanze KREHL	Platforma Obywatelska	0.920690	0.958707
Constanze KREHL	Prawo i Sprawiedliwość	0.917857	0.957169
Constanze KREHL	DIE LINKE.	0.917241	0.956835
Constanze KREHL	Kansallinen Kokoomus	0.917241	0.956835
Constanze KREHL	Lega Nord	0.917241	0.956835
Olga SEHNALOVÁ	Česká strana sociálně demokratická	0.989209	0.994575
Olga SEHNALOVÁ	Nea Demokratia	0.974910	0.987296
Olga SEHNALOVÁ	Slovenska demokratska stranka	0.960289	0.979742
Olga SEHNALOVÁ	Partidul Naţional Liberal	0.956522	0.977778
Olga SEHNALOVÁ	Citizens for European Development of Bulgaria	0.954861	0.976909
Olga SEHNALOVÁ	-1	0.951557	0.975177
Olga SEHNALOVÁ	Moderaterna	0.951557	0.975177
Olga SEHNALOVÁ	Österreichische Volkspartei	0.951557	0.975177
Olga SEHNALOVÁ	Freie Demokratische Partei	0.951389	0.975089
Olga SEHNALOVÁ	Christlich-Soziale Union in Bayern e.V.	0.948276	0.973451
Olga SEHNALOVÁ	Partido Popular	0.948276	0.973451
Olga SEHNALOVÁ	Partija 'VIENOTIBA'	0.948276	0.973451
Olga SEHNALOVÁ	Platforma Obywatelska	0.948276	0.973451
Olga SEHNALOVÁ	Prawo i Sprawiedliwość	0.946429	0.972477
Olga SEHNALOVÁ	Kansallinen Kokoomus	0.944828	0.971631
Olga SEHNALOVÁ	Lega Nord	0.944828	0.971631
Olga SEHNALOVÁ	Democraten 66	0.941781	0.970018
Olga SEHNALOVÁ	Fine Gael Party	0.941781	0.970018
Olga SEHNALOVÁ	United Kingdom Independence Party	0.941781	0.970018
Olga SEHNALOVÁ	Arbetarepartiet- Socialdemokraterna	0.941581	0.969912
Matthias GROOTE	Citizens for European Development of Bulgaria	0.979167	0.989474
Matthias GROOTE	Socialdemokratiet	0.979167	0.989474
Matthias GROOTE	-1	0.975779	0.987741
Matthias GROOTE	Moderaterna	0.975779	0.987741
Matthias GROOTE	Österreichische Volkspartei	0.975779	0.987741
Matthias GROOTE	Arbetarepartiet- Socialdemokraterna	0.972414	0.986014
Matthias GROOTE	Christlich-Soziale Union in Bayern e.V.	0.972414	0.986014
Matthias GROOTE	Mouvement Démocrate	0.972414	0.986014
Matthias GROOTE	Partido Popular	0.972414	0.986014
Matthias GROOTE	Partija 'VIENOTIBA'	0.972414	0.986014
Matthias GROOTE	Platforma Obywatelska	0.972414	0.986014
Matthias GROOTE	Izquierda Unida	0.969072	0.984293
Matthias GROOTE	DIE LINKE.	0.968966	0.984238
Matthias GROOTE	Kansallinen Kokoomus	0.968966	0.984238
Matthias GROOTE	Democraten 66	0.965753	0.982578
Matthias GROOTE	Forza Italia	0.962457	0.980870
Matthias GROOTE	Partij van de Arbeid	0.962457	0.980870
Matthias GROOTE	Partit Nazzjonalista	0.962457	0.980870
Matthias GROOTE	Sozialdemokratische Partei Österreichs	0.962457	0.980870
Matthias GROOTE	Christlich Demokratische Union Deutschlands	0.962329	0.980803
Martina WERNER	Česká strana sociálně demokratická	0.960432	0.979817
Martina WERNER	Nea Demokratia	0.953237	0.976059
Martina WERNER	Slovenska demokratska stranka	0.938406	0.968224
Martina WERNER	Partidul Naţional Liberal	0.934545	0.966165
Martina WERNER	Citizens for European Development of Bulgaria	0.927083	0.962162
Martina WERNER	Socialdemokratiet	0.927083	0.962162
Martina WERNER	Prawo i Sprawiedliwość	0.924731	0.960894
Martina WERNER	-1	0.923875	0.960432
Martina WERNER	Kansallinen Kokoomus	0.923875	0.960432
Martina WERNER	Moderaterna	0.923875	0.960432
Martina WERNER	Österreichische Volkspartei	0.923875	0.960432
Martina WERNER	Freie Demokratische Partei	0.923611	0.960289
Martina WERNER	Arbetarepartiet- Socialdemokraterna	0.920690	0.958707
Martina WERNER	Christlich-Soziale Union in Bayern e.V.	0.920690	0.958707
Martina WERNER	Mouvement Démocrate	0.920690	0.958707
Martina WERNER	Partido Popular	0.920690	0.958707
Martina WERNER	Partija 'VIENOTIBA'	0.920690	0.958707
Martina WERNER	Platforma Obywatelska	0.920690	0.958707
Martina WERNER	Christlich Demokratische Union Deutschlands	0.917526	0.956989
Martina WERNER	Izquierda Unida	0.917526	0.956989
Sylvia-Yvonne KAUFMANN	Socialdemokratiet	0.975694	0.987698
Sylvia-Yvonne KAUFMANN	Moderaterna	0.972318	0.985965
Sylvia-Yvonne KAUFMANN	Arbetarepartiet- Socialdemokraterna	0.968966	0.984238
Sylvia-Yvonne KAUFMANN	Christlich-Soziale Union in Bayern e.V.	0.968966	0.984238
Sylvia-Yvonne KAUFMANN	Mouvement Démocrate	0.968966	0.984238
Sylvia-Yvonne KAUFMANN	Partido Popular	0.968966	0.984238
Sylvia-Yvonne KAUFMANN	Partija 'VIENOTIBA'	0.968966	0.984238
Sylvia-Yvonne KAUFMANN	Platforma Obywatelska	0.968966	0.984238
Sylvia-Yvonne KAUFMANN	Citizens for European Development of Bulgaria	0.968858	0.984183
Sylvia-Yvonne KAUFMANN	-1	0.965517	0.982456
Sylvia-Yvonne KAUFMANN	Kansallinen Kokoomus	0.965517	0.982456
Sylvia-Yvonne KAUFMANN	Österreichische Volkspartei	0.965517	0.982456
Sylvia-Yvonne KAUFMANN	Democraten 66	0.962329	0.980803
Sylvia-Yvonne KAUFMANN	Partit Nazzjonalista	0.959044	0.979094
Sylvia-Yvonne KAUFMANN	Christlich Demokratische Union Deutschlands	0.958904	0.979021
Sylvia-Yvonne KAUFMANN	DIE LINKE.	0.958763	0.978947
Sylvia-Yvonne KAUFMANN	Freie Demokratische Partei	0.958621	0.978873
Sylvia-Yvonne KAUFMANN	Green Party	0.955782	0.977391
Sylvia-Yvonne KAUFMANN	Christen Democratisch Appel	0.952542	0.975694
Sylvia-Yvonne KAUFMANN	Sozialdemokratische Partei Deutschlands	0.952542	0.975694
Martina ANDERSON	Izquierda Unida	0.948630	0.973638
Martina ANDERSON	DIE LINKE.	0.948454	0.973545
Martina ANDERSON	Front de Gauche	0.942373	0.970332
Martina ANDERSON	PODEMOS	0.942373	0.970332
Martina ANDERSON	Parti socialiste	0.938983	0.968531
Martina ANDERSON	Sinn Féin	0.938983	0.968531
Martina ANDERSON	Die Grünen - Die Grüne Alternative	0.936027	0.966957
Martina ANDERSON	Movimento 5 Stelle	0.936027	0.966957
Martina ANDERSON	Christen Democratisch Appel	0.935811	0.966841
Martina ANDERSON	Europe Écologie	0.935811	0.966841
Martina ANDERSON	Partij van de Arbeid	0.935593	0.966725
Martina ANDERSON	Independent	0.932886	0.965278
Martina ANDERSON	Les Républicains	0.932886	0.965278
Martina ANDERSON	Partido Socialista Obrero Espanol	0.932886	0.965278
Martina ANDERSON	Labour Party	0.932660	0.965157
Martina ANDERSON	Bündnis 90/Die Grünen	0.932432	0.965035
Martina ANDERSON	Green Party	0.932432	0.965035
Martina ANDERSON	Fine Gael Party	0.932203	0.964912
Martina ANDERSON	Partito Democratico	0.929530	0.963478
Martina ANDERSON	Sozialdemokratische Partei Deutschlands	0.929293	0.963351
Matt CARTHY	Sinn Féin	0.993197	0.996587
Matt CARTHY	Christen Democratisch Appel	0.989831	0.994889
Matt CARTHY	Izquierda Unida	0.989761	0.994854
Matt CARTHY	Bündnis 90/Die Grünen	0.986441	0.993174
Matt CARTHY	Parti socialiste	0.986441	0.993174
Matt CARTHY	Fine Gael Party	0.986395	0.993151
Matt CARTHY	Die Grünen - Die Grüne Alternative	0.983165	0.991511
Matt CARTHY	Sozialdemokratische Partei Deutschlands	0.983108	0.991482
Matt CARTHY	Sozialdemokratische Partei Österreichs	0.983051	0.991453
Matt CARTHY	Independent	0.979866	0.989831
Matt CARTHY	Les Républicains	0.979866	0.989831
Matt CARTHY	Partido Socialista Obrero Espanol	0.979866	0.989831
Matt CARTHY	Labour Party	0.979798	0.989796
Matt CARTHY	Partito Democratico	0.976510	0.988115
Matt CARTHY	Europe Écologie	0.976431	0.988075
Matt CARTHY	PODEMOS	0.976431	0.988075
Matt CARTHY	Partij van de Arbeid	0.976351	0.988034
Matt CARTHY	DIE LINKE.	0.976190	0.987952
Matt CARTHY	Conservative Party	0.973154	0.986395
Matt CARTHY	Green Party	0.973064	0.986348
Bodil CEBALLOS	Democraten 66	0.993151	0.996564
Bodil CEBALLOS	Arbetarepartiet- Socialdemokraterna	0.993127	0.996552
Bodil CEBALLOS	Christlich-Soziale Union in Bayern e.V.	0.993127	0.996552
Bodil CEBALLOS	Mouvement Démocrate	0.993127	0.996552
Bodil CEBALLOS	Partido Popular	0.993127	0.996552
Bodil CEBALLOS	Partija 'VIENOTIBA'	0.993127	0.996552
Bodil CEBALLOS	Platforma Obywatelska	0.993127	0.996552
Bodil CEBALLOS	Socialdemokratiet	0.993103	0.996540
Bodil CEBALLOS	-1	0.989691	0.994819
Bodil CEBALLOS	Kansallinen Kokoomus	0.989691	0.994819
Bodil CEBALLOS	Moderaterna	0.989691	0.994819
Bodil CEBALLOS	Österreichische Volkspartei	0.989691	0.994819
Bodil CEBALLOS	Green Party	0.986395	0.993151
Bodil CEBALLOS	Citizens for European Development of Bulgaria	0.986254	0.993080
Bodil CEBALLOS	Sozialdemokratische Partei Deutschlands	0.983051	0.991453
Bodil CEBALLOS	Partit Nazzjonalista	0.982993	0.991424
Bodil CEBALLOS	Sozialdemokratische Partei Österreichs	0.982993	0.991424
Bodil CEBALLOS	Christlich Demokratische Union Deutschlands	0.982935	0.991394
Bodil CEBALLOS	Freie Demokratische Partei	0.982818	0.991334
Bodil CEBALLOS	Labour Party	0.979730	0.989761
José BOVÉ	Socialdemokratiet	0.861111	0.925373
José BOVÉ	-1	0.858131	0.923650
José BOVÉ	DIE LINKE.	0.858131	0.923650
José BOVÉ	Moderaterna	0.858131	0.923650
José BOVÉ	Österreichische Volkspartei	0.858131	0.923650
José BOVÉ	Arbetarepartiet- Socialdemokraterna	0.855172	0.921933
José BOVÉ	Christlich-Soziale Union in Bayern e.V.	0.855172	0.921933
José BOVÉ	Mouvement Démocrate	0.855172	0.921933
José BOVÉ	Partija 'VIENOTIBA'	0.855172	0.921933
José BOVÉ	Platforma Obywatelska	0.855172	0.921933
José BOVÉ	Citizens for European Development of Bulgaria	0.854671	0.921642
José BOVÉ	Kansallinen Kokoomus	0.851724	0.919926
José BOVÉ	Democraten 66	0.849315	0.918519
José BOVÉ	Partido Popular	0.848797	0.918216
José BOVÉ	Forza Italia	0.846416	0.916821
José BOVÉ	Partij van de Arbeid	0.846416	0.916821
José BOVÉ	Partit Nazzjonalista	0.846416	0.916821
José BOVÉ	Sozialdemokratische Partei Österreichs	0.846416	0.916821
José BOVÉ	Christlich Demokratische Union Deutschlands	0.845890	0.916512
José BOVÉ	Izquierda Unida	0.845890	0.916512
Margrete AUKEN	Arbetarepartiet- Socialdemokraterna	0.962069	0.980668
Margrete AUKEN	Socialdemokratiet	0.961938	0.980600
Margrete AUKEN	DIE LINKE.	0.958621	0.978873
Margrete AUKEN	Moderaterna	0.958621	0.978873
Margrete AUKEN	Democraten 66	0.955479	0.977233
Margrete AUKEN	Christlich-Soziale Union in Bayern e.V.	0.955326	0.977153
Margrete AUKEN	Mouvement Démocrate	0.955326	0.977153
Margrete AUKEN	Partido Popular	0.955326	0.977153
Margrete AUKEN	Partija 'VIENOTIBA'	0.955326	0.977153
Margrete AUKEN	Platforma Obywatelska	0.955326	0.977153
Margrete AUKEN	-1	0.951890	0.975352
Margrete AUKEN	Kansallinen Kokoomus	0.951890	0.975352
Margrete AUKEN	Österreichische Volkspartei	0.951890	0.975352
Margrete AUKEN	Green Party	0.948980	0.973822
Margrete AUKEN	Citizens for European Development of Bulgaria	0.948454	0.973545
Margrete AUKEN	Europe Écologie	0.945763	0.972125
Margrete AUKEN	PODEMOS	0.945763	0.972125
Margrete AUKEN	Sozialdemokratische Partei Deutschlands	0.945763	0.972125
Margrete AUKEN	Partij van de Arbeid	0.945578	0.972028
Margrete AUKEN	Partit Nazzjonalista	0.945578	0.972028
Martin HÄUSLING	Socialdemokratiet	0.889273	0.941392
Martin HÄUSLING	-1	0.886207	0.939671
Martin HÄUSLING	DIE LINKE.	0.886207	0.939671
Martin HÄUSLING	Moderaterna	0.886207	0.939671
Martin HÄUSLING	Österreichische Volkspartei	0.886207	0.939671
Martin HÄUSLING	Democraten 66	0.883562	0.938182
Martin HÄUSLING	Arbetarepartiet- Socialdemokraterna	0.883162	0.937956
Martin HÄUSLING	Christlich-Soziale Union in Bayern e.V.	0.883162	0.937956
Martin HÄUSLING	Mouvement Démocrate	0.883162	0.937956
Martin HÄUSLING	Partido Popular	0.883162	0.937956
Martin HÄUSLING	Partija 'VIENOTIBA'	0.883162	0.937956
Martin HÄUSLING	Platforma Obywatelska	0.883162	0.937956
Martin HÄUSLING	Citizens for European Development of Bulgaria	0.882759	0.937729
Martin HÄUSLING	Partij van de Arbeid	0.880546	0.936479
Martin HÄUSLING	Sozialdemokratische Partei Österreichs	0.880546	0.936479
Martin HÄUSLING	Izquierda Unida	0.880137	0.936248
Martin HÄUSLING	Kansallinen Kokoomus	0.879725	0.936015
Martin HÄUSLING	Bündnis 90/Die Grünen	0.877551	0.934783
Martin HÄUSLING	Green Party	0.877551	0.934783
Martin HÄUSLING	Parti socialiste	0.877551	0.934783
Jean LAMBERT	Socialdemokratiet	0.986159	0.993031
Jean LAMBERT	Arbetarepartiet- Socialdemokraterna	0.979381	0.989583
Jean LAMBERT	Christlich-Soziale Union in Bayern e.V.	0.979381	0.989583
Jean LAMBERT	Mouvement Démocrate	0.979381	0.989583
Jean LAMBERT	Partija 'VIENOTIBA'	0.979381	0.989583
Jean LAMBERT	Platforma Obywatelska	0.979381	0.989583
Jean LAMBERT	Partit Nazzjonalista	0.976109	0.987910
Jean LAMBERT	Christlich Demokratische Union Deutschlands	0.976027	0.987868
Jean LAMBERT	-1	0.975945	0.987826
Jean LAMBERT	Kansallinen Kokoomus	0.975945	0.987826
Jean LAMBERT	Moderaterna	0.975945	0.987826
Jean LAMBERT	Österreichische Volkspartei	0.975945	0.987826
Jean LAMBERT	Green Party	0.972789	0.986207
Jean LAMBERT	Democraten 66	0.972696	0.986159
Jean LAMBERT	Partido Popular	0.972603	0.986111
Jean LAMBERT	Citizens for European Development of Bulgaria	0.972509	0.986063
Jean LAMBERT	PODEMOS	0.969492	0.984509
Jean LAMBERT	Sozialdemokratische Partei Deutschlands	0.969492	0.984509
Jean LAMBERT	Sozialdemokratische Partei Österreichs	0.969388	0.984456
Jean LAMBERT	Izquierda Unida	0.969283	0.984402
Sven GIEGOLD	Sozialdemokratische Partei Österreichs	0.996587	0.998291
Sven GIEGOLD	Bündnis 90/Die Grünen	0.993197	0.996587
Sven GIEGOLD	Sozialdemokratische Partei Deutschlands	0.989831	0.994889
Sven GIEGOLD	Partij van de Arbeid	0.989796	0.994872
Sven GIEGOLD	Labour Party	0.986486	0.993197
Sven GIEGOLD	Parti socialiste	0.986441	0.993174
Sven GIEGOLD	Sinn Féin	0.986441	0.993174
Sven GIEGOLD	Democraten 66	0.986395	0.993151
Sven GIEGOLD	Die Grünen - Die Grüne Alternative	0.983165	0.991511
Sven GIEGOLD	Christen Democratisch Appel	0.983108	0.991482
Sven GIEGOLD	Partit Nazzjonalista	0.983051	0.991453
Sven GIEGOLD	-1	0.982935	0.991394
Sven GIEGOLD	Moderaterna	0.982935	0.991394
Sven GIEGOLD	Österreichische Volkspartei	0.982935	0.991394
Sven GIEGOLD	Independent	0.979866	0.989831
Sven GIEGOLD	Les Républicains	0.979866	0.989831
Sven GIEGOLD	Partido Socialista Obrero Espanol	0.979866	0.989831
Sven GIEGOLD	Conservative Party	0.979798	0.989796
Sven GIEGOLD	Green Party	0.979730	0.989761
Sven GIEGOLD	Fine Gael Party	0.979661	0.989726
Glenis WILLMOTT	Česká strana sociálně demokratická	0.953405	0.976147
Glenis WILLMOTT	Nea Demokratia	0.939286	0.968692
Glenis WILLMOTT	Socialdemokratiet	0.927083	0.962162
Glenis WILLMOTT	Slovenska demokratska stranka	0.924460	0.960748
Glenis WILLMOTT	Moderaterna	0.923875	0.960432
Glenis WILLMOTT	Freie Demokratische Partei	0.923611	0.960289
Glenis WILLMOTT	Arbetarepartiet- Socialdemokraterna	0.920690	0.958707
Glenis WILLMOTT	Christlich-Soziale Union in Bayern e.V.	0.920690	0.958707
Glenis WILLMOTT	Mouvement Démocrate	0.920690	0.958707
Glenis WILLMOTT	Partido Popular	0.920690	0.958707
Glenis WILLMOTT	Partija 'VIENOTIBA'	0.920690	0.958707
Glenis WILLMOTT	Platforma Obywatelska	0.920690	0.958707
Glenis WILLMOTT	Partidul Naţional Liberal	0.920578	0.958647
Glenis WILLMOTT	Citizens for European Development of Bulgaria	0.920415	0.958559
Glenis WILLMOTT	Prawo i Sprawiedliwość	0.917857	0.957169
Glenis WILLMOTT	-1	0.917241	0.956835
Glenis WILLMOTT	DIE LINKE.	0.917241	0.956835
Glenis WILLMOTT	Kansallinen Kokoomus	0.917241	0.956835
Glenis WILLMOTT	Lega Nord	0.917241	0.956835
Glenis WILLMOTT	Österreichische Volkspartei	0.917241	0.956835
Clare MOODY	Česká strana sociálně demokratická	0.956989	0.978022
Clare MOODY	Nea Demokratia	0.949821	0.974265
Clare MOODY	Slovenska demokratska stranka	0.935018	0.966418
Clare MOODY	Partidul Naţional Liberal	0.931159	0.964353
Clare MOODY	Citizens for European Development of Bulgaria	0.930556	0.964029
Clare MOODY	Socialdemokratiet	0.930556	0.964029
Clare MOODY	-1	0.927336	0.962298
Clare MOODY	Kansallinen Kokoomus	0.927336	0.962298
Clare MOODY	Moderaterna	0.927336	0.962298
Clare MOODY	Österreichische Volkspartei	0.927336	0.962298
Clare MOODY	Freie Demokratische Partei	0.927083	0.962162
Clare MOODY	Arbetarepartiet- Socialdemokraterna	0.924138	0.960573
Clare MOODY	Christlich-Soziale Union in Bayern e.V.	0.924138	0.960573
Clare MOODY	Mouvement Démocrate	0.924138	0.960573
Clare MOODY	Partido Popular	0.924138	0.960573
Clare MOODY	Partija 'VIENOTIBA'	0.924138	0.960573
Clare MOODY	Platforma Obywatelska	0.924138	0.960573
Clare MOODY	Prawo i Sprawiedliwość	0.921429	0.959108
Clare MOODY	Christlich Demokratische Union Deutschlands	0.920962	0.958855
Clare MOODY	DIE LINKE.	0.920690	0.958707
Paul BRANNEN	Moderaterna	0.993080	0.996528
Paul BRANNEN	Christlich-Soziale Union in Bayern e.V.	0.989655	0.994801
Paul BRANNEN	Mouvement Démocrate	0.989655	0.994801
Paul BRANNEN	Partija 'VIENOTIBA'	0.989655	0.994801
Paul BRANNEN	Platforma Obywatelska	0.989655	0.994801
Paul BRANNEN	Socialdemokratiet	0.989619	0.994783
Paul BRANNEN	-1	0.986207	0.993056
Paul BRANNEN	Kansallinen Kokoomus	0.986207	0.993056
Paul BRANNEN	Österreichische Volkspartei	0.986207	0.993056
Paul BRANNEN	Democraten 66	0.982877	0.991364
Paul BRANNEN	Arbetarepartiet- Socialdemokraterna	0.982818	0.991334
Paul BRANNEN	Partido Popular	0.982818	0.991334
Paul BRANNEN	Citizens for European Development of Bulgaria	0.982759	0.991304
Paul BRANNEN	Partit Nazzjonalista	0.979522	0.989655
Paul BRANNEN	Christlich Demokratische Union Deutschlands	0.979452	0.989619
Paul BRANNEN	Freie Demokratische Partei	0.979310	0.989547
Paul BRANNEN	Green Party	0.976190	0.987952
Paul BRANNEN	Sozialdemokratische Partei Deutschlands	0.972881	0.986254
Paul BRANNEN	Forza Italia	0.972789	0.986207
Paul BRANNEN	Partij van de Arbeid	0.972789	0.986207
Linda McAVAN	Česká strana sociálně demokratická	0.985612	0.992754
Linda McAVAN	Nea Demokratia	0.978417	0.989091
Linda McAVAN	Citizens for European Development of Bulgaria	0.951389	0.975089
Linda McAVAN	Slovenska demokratska stranka	0.949640	0.974170
Linda McAVAN	-1	0.948097	0.973357
Linda McAVAN	Kansallinen Kokoomus	0.948097	0.973357
Linda McAVAN	Österreichische Volkspartei	0.948097	0.973357
Linda McAVAN	Freie Demokratische Partei	0.947917	0.973262
Linda McAVAN	Partidul Naţional Liberal	0.945848	0.972171
Linda McAVAN	Christlich-Soziale Union in Bayern e.V.	0.944828	0.971631
Linda McAVAN	Mouvement Démocrate	0.944828	0.971631
Linda McAVAN	Partido Popular	0.944828	0.971631
Linda McAVAN	Partija 'VIENOTIBA'	0.944828	0.971631
Linda McAVAN	Platforma Obywatelska	0.944828	0.971631
Linda McAVAN	Socialdemokratiet	0.944637	0.971530
Linda McAVAN	Christlich Demokratische Union Deutschlands	0.941581	0.969912
Linda McAVAN	Moderaterna	0.941379	0.969805
Linda McAVAN	Democraten 66	0.938356	0.968198
Linda McAVAN	Fine Gael Party	0.938356	0.968198
Linda McAVAN	Arbetarepartiet- Socialdemokraterna	0.938144	0.968085
