name	party	fj_avg	bc_avg
Jude KIRTON-DARLING	Partit Nazzjonalista	0.961806	0.980531
Jude KIRTON-DARLING	Democraten 66	0.958621	0.978873
Jude KIRTON-DARLING	Partija 'VIENOTIBA'	0.958621	0.978873
Jude KIRTON-DARLING	Platforma Obywatelska	0.958621	0.978873
Jude KIRTON-DARLING	Christlich-Soziale Union in Bayern e.V.	0.958478	0.978799
Jude KIRTON-DARLING	Kansallinen Kokoomus	0.958478	0.978799
Jude KIRTON-DARLING	Freie Demokratische Partei	0.958042	0.978571
Jude KIRTON-DARLING	Česká strana sociálně demokratická	0.957895	0.978495
Jude KIRTON-DARLING	Arbetarepartiet- Socialdemokraterna	0.955172	0.977072
Jude KIRTON-DARLING	Green Party	0.955172	0.977072
Jude KIRTON-DARLING	Lega Nord	0.955172	0.977072
Jude KIRTON-DARLING	Sozialdemokratische Partei Österreichs	0.955172	0.977072
Jude KIRTON-DARLING	Moderaterna	0.954545	0.976744
Jude KIRTON-DARLING	Mouvement Démocrate	0.951890	0.975352
Jude KIRTON-DARLING	Partido Popular	0.951890	0.975352
Jude KIRTON-DARLING	Citizens for European Development of Bulgaria	0.950877	0.974820
Jude KIRTON-DARLING	Christlich Demokratische Union Deutschlands	0.948805	0.973730
Jude KIRTON-DARLING	Forza Italia	0.945578	0.972028
Jude KIRTON-DARLING	Partij van de Arbeid	0.945578	0.972028
Andrzej GRZYB	Kansallinen Kokoomus	0.986111	0.993007
Andrzej GRZYB	Democraten 66	0.979310	0.989547
Andrzej GRZYB	Partija 'VIENOTIBA'	0.979310	0.989547
Andrzej GRZYB	Platforma Obywatelska	0.979310	0.989547
Andrzej GRZYB	Christlich-Soziale Union in Bayern e.V.	0.979239	0.989510
Andrzej GRZYB	Green Party	0.975862	0.987784
Andrzej GRZYB	Sozialdemokratische Partei Österreichs	0.975862	0.987784
Andrzej GRZYB	Partit Nazzjonalista	0.975779	0.987741
Andrzej GRZYB	Moderaterna	0.975524	0.987611
Andrzej GRZYB	Mouvement Démocrate	0.972509	0.986063
Andrzej GRZYB	Socialdemokratiet	0.972414	0.986014
Andrzej GRZYB	Freie Demokratische Partei	0.972125	0.985866
Andrzej GRZYB	Arbetarepartiet- Socialdemokraterna	0.969072	0.984293
Andrzej GRZYB	Forza Italia	0.965986	0.982699
Andrzej GRZYB	Partij van de Arbeid	0.965986	0.982699
Andrzej GRZYB	Sozialdemokratische Partei Deutschlands	0.965986	0.982699
Andrzej GRZYB	Partido Popular	0.965753	0.982578
Andrzej GRZYB	Česká strana sociálně demokratická	0.965157	0.982270
Andrzej GRZYB	Citizens for European Development of Bulgaria	0.965035	0.982206
Andrzej GRZYB	Bündnis 90/Die Grünen	0.962712	0.981002
Agnieszka KOZŁOWSKA-RAJEWICZ	Slovenska demokratska stranka	0.973978	0.986817
Agnieszka KOZŁOWSKA-RAJEWICZ	Partidul Naţional Liberal	0.970260	0.984906
Agnieszka KOZŁOWSKA-RAJEWICZ	Nea Demokratia	0.960000	0.979592
Agnieszka KOZŁOWSKA-RAJEWICZ	Citizens for European Development of Bulgaria	0.949640	0.974170
Agnieszka KOZŁOWSKA-RAJEWICZ	Prawo i Sprawiedliwość	0.949091	0.973881
Agnieszka KOZŁOWSKA-RAJEWICZ	Česká strana sociálně demokratická	0.942857	0.970588
Agnieszka KOZŁOWSKA-RAJEWICZ	Moderaterna	0.939502	0.968807
Agnieszka KOZŁOWSKA-RAJEWICZ	Freie Demokratische Partei	0.936170	0.967033
Agnieszka KOZŁOWSKA-RAJEWICZ	Partit Nazzjonalista	0.919861	0.958258
Agnieszka KOZŁOWSKA-RAJEWICZ	Christlich-Soziale Union in Bayern e.V.	0.916667	0.956522
Agnieszka KOZŁOWSKA-RAJEWICZ	Kansallinen Kokoomus	0.916667	0.956522
Agnieszka KOZŁOWSKA-RAJEWICZ	Green Party	0.913495	0.954792
Agnieszka KOZŁOWSKA-RAJEWICZ	Sozialdemokratische Partei Österreichs	0.913495	0.954792
Agnieszka KOZŁOWSKA-RAJEWICZ	Democraten 66	0.910345	0.953069
Agnieszka KOZŁOWSKA-RAJEWICZ	Mouvement Démocrate	0.910345	0.953069
Agnieszka KOZŁOWSKA-RAJEWICZ	Partido Popular	0.910345	0.953069
Agnieszka KOZŁOWSKA-RAJEWICZ	Partija 'VIENOTIBA'	0.910345	0.953069
Agnieszka KOZŁOWSKA-RAJEWICZ	Platforma Obywatelska	0.910345	0.953069
Agnieszka KOZŁOWSKA-RAJEWICZ	Fine Gael Party	0.904110	0.949640
Agnieszka KOZŁOWSKA-RAJEWICZ	Socialdemokratiet	0.903448	0.949275
Danuta JAZŁOWIECKA	Partidul Naţional Liberal	0.973684	0.986667
Danuta JAZŁOWIECKA	Slovenska demokratska stranka	0.970037	0.984791
Danuta JAZŁOWIECKA	Prawo i Sprawiedliwość	0.945055	0.971751
Danuta JAZŁOWIECKA	Nea Demokratia	0.941818	0.970037
Danuta JAZŁOWIECKA	Citizens for European Development of Bulgaria	0.931655	0.964618
Danuta JAZŁOWIECKA	Česká strana sociálně demokratická	0.925000	0.961039
Danuta JAZŁOWIECKA	Moderaterna	0.921708	0.959259
Danuta JAZŁOWIECKA	Freie Demokratische Partei	0.918440	0.957486
Danuta JAZŁOWIECKA	Partit Nazzjonalista	0.902439	0.948718
Danuta JAZŁOWIECKA	Christlich-Soziale Union in Bayern e.V.	0.899306	0.946984
Danuta JAZŁOWIECKA	Kansallinen Kokoomus	0.899306	0.946984
Danuta JAZŁOWIECKA	Green Party	0.896194	0.945255
Danuta JAZŁOWIECKA	Sozialdemokratische Partei Österreichs	0.896194	0.945255
Danuta JAZŁOWIECKA	Democraten 66	0.893103	0.943534
Danuta JAZŁOWIECKA	Mouvement Démocrate	0.893103	0.943534
Danuta JAZŁOWIECKA	Partido Popular	0.893103	0.943534
Danuta JAZŁOWIECKA	Partija 'VIENOTIBA'	0.893103	0.943534
Danuta JAZŁOWIECKA	Platforma Obywatelska	0.893103	0.943534
Danuta JAZŁOWIECKA	Fine Gael Party	0.886986	0.940109
Danuta JAZŁOWIECKA	Socialdemokratiet	0.886207	0.939671
Michał BONI	Česká strana sociálně demokratická	1.000000	1.000000
Michał BONI	Citizens for European Development of Bulgaria	0.992857	0.996416
Michał BONI	Moderaterna	0.989362	0.994652
Michał BONI	Nea Demokratia	0.982143	0.990991
Michał BONI	Freie Demokratische Partei	0.978873	0.989324
Michał BONI	Democraten 66	0.965517	0.982456
Michał BONI	Partija 'VIENOTIBA'	0.965517	0.982456
Michał BONI	Platforma Obywatelska	0.965517	0.982456
Michał BONI	Kansallinen Kokoomus	0.965398	0.982394
Michał BONI	Green Party	0.962069	0.980668
Michał BONI	Sozialdemokratische Partei Österreichs	0.962069	0.980668
Michał BONI	Partit Nazzjonalista	0.961938	0.980600
Michał BONI	Fine Gael Party	0.958904	0.979021
Michał BONI	Mouvement Démocrate	0.958763	0.978947
Michał BONI	Partido Popular	0.958763	0.978947
Michał BONI	Christlich-Soziale Union in Bayern e.V.	0.958621	0.978873
Michał BONI	Socialdemokratiet	0.958621	0.978873
Michał BONI	Prawo i Sprawiedliwość	0.957447	0.978261
Michał BONI	Christlich Demokratische Union Deutschlands	0.955631	0.977312
Michał BONI	Arbetarepartiet- Socialdemokraterna	0.955326	0.977153
Elena VALENCIANO	Green Party	0.989619	0.994783
Elena VALENCIANO	Sozialdemokratische Partei Österreichs	0.989619	0.994783
Elena VALENCIANO	Democraten 66	0.986207	0.993056
Elena VALENCIANO	Mouvement Démocrate	0.986207	0.993056
Elena VALENCIANO	Partija 'VIENOTIBA'	0.986207	0.993056
Elena VALENCIANO	Platforma Obywatelska	0.986207	0.993056
Elena VALENCIANO	Christlich-Soziale Union in Bayern e.V.	0.986159	0.993031
Elena VALENCIANO	Socialdemokratiet	0.986159	0.993031
Elena VALENCIANO	Partit Nazzjonalista	0.982699	0.991274
Elena VALENCIANO	Kansallinen Kokoomus	0.979310	0.989547
Elena VALENCIANO	Österreichische Volkspartei	0.976109	0.987910
Elena VALENCIANO	Arbetarepartiet- Socialdemokraterna	0.975945	0.987826
Elena VALENCIANO	Sozialdemokratische Partei Deutschlands	0.972789	0.986207
Elena VALENCIANO	Europe Écologie	0.972696	0.986159
Elena VALENCIANO	Partido Popular	0.972603	0.986111
Elena VALENCIANO	Bündnis 90/Die Grünen	0.969492	0.984509
Elena VALENCIANO	Labour Party	0.969492	0.984509
Elena VALENCIANO	Christen Democratisch Appel	0.969388	0.984456
Elena VALENCIANO	Christlich Demokratische Union Deutschlands	0.969388	0.984456
Elena VALENCIANO	Izquierda Unida	0.969388	0.984456
Jan OLBRYCHT	Slovenska demokratska stranka	0.977695	0.988722
Jan OLBRYCHT	Partidul Naţional Liberal	0.973978	0.986817
Jan OLBRYCHT	Prawo i Sprawiedliwość	0.959854	0.979516
Jan OLBRYCHT	Nea Demokratia	0.956522	0.977778
Jan OLBRYCHT	Citizens for European Development of Bulgaria	0.946237	0.972376
Jan OLBRYCHT	Česká strana sociálně demokratická	0.939502	0.968807
Jan OLBRYCHT	Moderaterna	0.936170	0.967033
Jan OLBRYCHT	Freie Demokratische Partei	0.932862	0.965265
Jan OLBRYCHT	Partit Nazzjonalista	0.923345	0.960145
Jan OLBRYCHT	Christlich-Soziale Union in Bayern e.V.	0.920139	0.958409
Jan OLBRYCHT	Green Party	0.916955	0.956679
Jan OLBRYCHT	Sozialdemokratische Partei Österreichs	0.916955	0.956679
Jan OLBRYCHT	Democraten 66	0.913793	0.954955
Jan OLBRYCHT	Mouvement Démocrate	0.913793	0.954955
Jan OLBRYCHT	Partido Popular	0.913793	0.954955
Jan OLBRYCHT	Partija 'VIENOTIBA'	0.913793	0.954955
Jan OLBRYCHT	Platforma Obywatelska	0.913793	0.954955
Jan OLBRYCHT	Kansallinen Kokoomus	0.913495	0.954792
Jan OLBRYCHT	Fine Gael Party	0.907534	0.951526
Jan OLBRYCHT	Socialdemokratiet	0.906897	0.951175
Nathalie GRIESBECK	Mouvement Démocrate	0.996552	0.998273
Nathalie GRIESBECK	Green Party	0.993103	0.996540
Nathalie GRIESBECK	Sozialdemokratische Partei Österreichs	0.993103	0.996540
Nathalie GRIESBECK	Democraten 66	0.989691	0.994819
Nathalie GRIESBECK	Partija 'VIENOTIBA'	0.989691	0.994819
Nathalie GRIESBECK	Platforma Obywatelska	0.989691	0.994819
Nathalie GRIESBECK	Christlich-Soziale Union in Bayern e.V.	0.989655	0.994801
Nathalie GRIESBECK	Socialdemokratiet	0.989655	0.994801
Nathalie GRIESBECK	Arbetarepartiet- Socialdemokraterna	0.986254	0.993080
Nathalie GRIESBECK	Partit Nazzjonalista	0.986207	0.993056
Nathalie GRIESBECK	Kansallinen Kokoomus	0.982818	0.991334
Nathalie GRIESBECK	Bündnis 90/Die Grünen	0.979661	0.989726
Nathalie GRIESBECK	Labour Party	0.979661	0.989726
Nathalie GRIESBECK	Christen Democratisch Appel	0.979592	0.989691
Nathalie GRIESBECK	Christlich Demokratische Union Deutschlands	0.979592	0.989691
Nathalie GRIESBECK	Parti socialiste	0.979592	0.989691
Nathalie GRIESBECK	Österreichische Volkspartei	0.979592	0.989691
Nathalie GRIESBECK	-1	0.976351	0.988034
Nathalie GRIESBECK	Die Grünen - Die Grüne Alternative	0.976351	0.988034
Nathalie GRIESBECK	Sozialdemokratische Partei Deutschlands	0.976271	0.987993
Michael THEURER	Freie Demokratische Partei	0.996454	0.998224
Michael THEURER	Moderaterna	0.978873	0.989324
Michael THEURER	Nea Demokratia	0.978648	0.989209
Michael THEURER	Česká strana sociálně demokratická	0.975352	0.987522
Michael THEURER	Citizens for European Development of Bulgaria	0.975265	0.987478
Michael THEURER	Green Party	0.972318	0.985965
Michael THEURER	Sozialdemokratische Partei Österreichs	0.972318	0.985965
Michael THEURER	Partit Nazzjonalista	0.972222	0.985915
Michael THEURER	Democraten 66	0.968966	0.984238
Michael THEURER	Mouvement Démocrate	0.968966	0.984238
Michael THEURER	Partido Popular	0.968966	0.984238
Michael THEURER	Partija 'VIENOTIBA'	0.968966	0.984238
Michael THEURER	Platforma Obywatelska	0.968966	0.984238
Michael THEURER	Christlich-Soziale Union in Bayern e.V.	0.968858	0.984183
Michael THEURER	Kansallinen Kokoomus	0.968858	0.984183
Michael THEURER	Socialdemokratiet	0.962069	0.980668
Michael THEURER	Christen Democratisch Appel	0.959044	0.979094
Michael THEURER	Christlich Demokratische Union Deutschlands	0.959044	0.979094
Michael THEURER	Österreichische Volkspartei	0.959044	0.979094
Michael THEURER	Arbetarepartiet- Socialdemokraterna	0.958763	0.978947
Fredrick FEDERLEY	Green Party	0.996540	0.998267
Fredrick FEDERLEY	Sozialdemokratische Partei Österreichs	0.996540	0.998267
Fredrick FEDERLEY	Democraten 66	0.993103	0.996540
Fredrick FEDERLEY	Mouvement Démocrate	0.993103	0.996540
Fredrick FEDERLEY	Partija 'VIENOTIBA'	0.993103	0.996540
Fredrick FEDERLEY	Platforma Obywatelska	0.993103	0.996540
Fredrick FEDERLEY	Christlich-Soziale Union in Bayern e.V.	0.993080	0.996528
Fredrick FEDERLEY	Partit Nazzjonalista	0.989619	0.994783
Fredrick FEDERLEY	Kansallinen Kokoomus	0.986207	0.993056
Fredrick FEDERLEY	Socialdemokratiet	0.986207	0.993056
Fredrick FEDERLEY	Österreichische Volkspartei	0.982935	0.991394
Fredrick FEDERLEY	Arbetarepartiet- Socialdemokraterna	0.982818	0.991334
Fredrick FEDERLEY	Sozialdemokratische Partei Deutschlands	0.979592	0.989691
Fredrick FEDERLEY	Partido Popular	0.979452	0.989619
Fredrick FEDERLEY	Bündnis 90/Die Grünen	0.976271	0.987993
Fredrick FEDERLEY	Labour Party	0.976271	0.987993
Fredrick FEDERLEY	Christen Democratisch Appel	0.976190	0.987952
Fredrick FEDERLEY	Christlich Demokratische Union Deutschlands	0.976190	0.987952
Fredrick FEDERLEY	Parti socialiste	0.976190	0.987952
Fredrick FEDERLEY	-1	0.972973	0.986301
Fernando MAURA BARANDIARÁN	Česká strana sociálně demokratická	0.971831	0.985714
Fernando MAURA BARANDIARÁN	Socialdemokratiet	0.965398	0.982394
Fernando MAURA BARANDIARÁN	Citizens for European Development of Bulgaria	0.964789	0.982079
Fernando MAURA BARANDIARÁN	Moderaterna	0.961538	0.980392
Fernando MAURA BARANDIARÁN	Nea Demokratia	0.961131	0.980180
Fernando MAURA BARANDIARÁN	Democraten 66	0.958763	0.978947
Fernando MAURA BARANDIARÁN	Mouvement Démocrate	0.958763	0.978947
Fernando MAURA BARANDIARÁN	Partija 'VIENOTIBA'	0.958763	0.978947
Fernando MAURA BARANDIARÁN	Platforma Obywatelska	0.958763	0.978947
Fernando MAURA BARANDIARÁN	Kansallinen Kokoomus	0.958621	0.978873
Fernando MAURA BARANDIARÁN	Freie Demokratische Partei	0.958188	0.978648
Fernando MAURA BARANDIARÁN	Christlich Demokratische Union Deutschlands	0.955631	0.977312
Fernando MAURA BARANDIARÁN	Arbetarepartiet- Socialdemokraterna	0.955326	0.977153
Fernando MAURA BARANDIARÁN	Green Party	0.955326	0.977153
Fernando MAURA BARANDIARÁN	Sozialdemokratische Partei Österreichs	0.955326	0.977153
Fernando MAURA BARANDIARÁN	Partit Nazzjonalista	0.955172	0.977072
Fernando MAURA BARANDIARÁN	Fine Gael Party	0.952218	0.975524
Fernando MAURA BARANDIARÁN	Partido Popular	0.952055	0.975439
Fernando MAURA BARANDIARÁN	Christlich-Soziale Union in Bayern e.V.	0.951890	0.975352
Fernando MAURA BARANDIARÁN	Bündnis 90/Die Grünen	0.949153	0.973913
Morten Helveg PETERSEN	Socialdemokratiet	0.982639	0.991243
Morten Helveg PETERSEN	Green Party	0.979239	0.989510
Morten Helveg PETERSEN	Sozialdemokratische Partei Österreichs	0.979239	0.989510
Morten Helveg PETERSEN	Partit Nazzjonalista	0.979167	0.989474
Morten Helveg PETERSEN	Democraten 66	0.975862	0.987784
Morten Helveg PETERSEN	Mouvement Démocrate	0.975862	0.987784
Morten Helveg PETERSEN	Partido Popular	0.975862	0.987784
Morten Helveg PETERSEN	Partija 'VIENOTIBA'	0.975862	0.987784
Morten Helveg PETERSEN	Platforma Obywatelska	0.975862	0.987784
Morten Helveg PETERSEN	Christlich-Soziale Union in Bayern e.V.	0.975779	0.987741
Morten Helveg PETERSEN	Arbetarepartiet- Socialdemokraterna	0.972414	0.986014
Morten Helveg PETERSEN	Kansallinen Kokoomus	0.968966	0.984238
Morten Helveg PETERSEN	Freie Demokratische Partei	0.968641	0.984071
Morten Helveg PETERSEN	Christen Democratisch Appel	0.965870	0.982639
Morten Helveg PETERSEN	Österreichische Volkspartei	0.965870	0.982639
Morten Helveg PETERSEN	Sozialdemokratische Partei Deutschlands	0.962585	0.980936
Morten Helveg PETERSEN	Fine Gael Party	0.962457	0.980870
Morten Helveg PETERSEN	Bündnis 90/Die Grünen	0.959322	0.979239
Morten Helveg PETERSEN	Labour Party	0.959322	0.979239
Morten Helveg PETERSEN	Christlich Demokratische Union Deutschlands	0.959184	0.979167
Marietje SCHAAKE	Green Party	1.000000	1.000000
Marietje SCHAAKE	Sozialdemokratische Partei Österreichs	1.000000	1.000000
Marietje SCHAAKE	Democraten 66	0.996552	0.998273
Marietje SCHAAKE	Mouvement Démocrate	0.996552	0.998273
Marietje SCHAAKE	Partija 'VIENOTIBA'	0.996552	0.998273
Marietje SCHAAKE	Platforma Obywatelska	0.996552	0.998273
Marietje SCHAAKE	Christlich-Soziale Union in Bayern e.V.	0.996540	0.998267
Marietje SCHAAKE	Partit Nazzjonalista	0.993080	0.996528
Marietje SCHAAKE	Kansallinen Kokoomus	0.989655	0.994801
Marietje SCHAAKE	Socialdemokratiet	0.989655	0.994801
Marietje SCHAAKE	Österreichische Volkspartei	0.986348	0.993127
Marietje SCHAAKE	Arbetarepartiet- Socialdemokraterna	0.986254	0.993080
Marietje SCHAAKE	Sozialdemokratische Partei Deutschlands	0.982993	0.991424
Marietje SCHAAKE	Partido Popular	0.982877	0.991364
Marietje SCHAAKE	Bündnis 90/Die Grünen	0.979661	0.989726
Marietje SCHAAKE	Labour Party	0.979661	0.989726
Marietje SCHAAKE	Christen Democratisch Appel	0.979592	0.989691
Marietje SCHAAKE	Christlich Demokratische Union Deutschlands	0.979592	0.989691
Marietje SCHAAKE	Parti socialiste	0.979592	0.989691
Marietje SCHAAKE	-1	0.976351	0.988034
Juan Carlos GIRAUTA VIDAL	Citizens for European Development of Bulgaria	0.989209	0.994575
Juan Carlos GIRAUTA VIDAL	Nea Demokratia	0.985560	0.992727
Juan Carlos GIRAUTA VIDAL	Česká strana sociálně demokratická	0.982143	0.990991
Juan Carlos GIRAUTA VIDAL	Moderaterna	0.978648	0.989209
Juan Carlos GIRAUTA VIDAL	Freie Demokratische Partei	0.961268	0.980251
Juan Carlos GIRAUTA VIDAL	Kansallinen Kokoomus	0.954861	0.976909
Juan Carlos GIRAUTA VIDAL	Partidul Naţional Liberal	0.953069	0.975970
Juan Carlos GIRAUTA VIDAL	Green Party	0.951557	0.975177
Juan Carlos GIRAUTA VIDAL	Sozialdemokratische Partei Österreichs	0.951557	0.975177
Juan Carlos GIRAUTA VIDAL	Partit Nazzjonalista	0.951389	0.975089
Juan Carlos GIRAUTA VIDAL	Slovenska demokratska stranka	0.949640	0.974170
Juan Carlos GIRAUTA VIDAL	Democraten 66	0.948276	0.973451
Juan Carlos GIRAUTA VIDAL	Mouvement Démocrate	0.948276	0.973451
Juan Carlos GIRAUTA VIDAL	Partido Popular	0.948276	0.973451
Juan Carlos GIRAUTA VIDAL	Partija 'VIENOTIBA'	0.948276	0.973451
Juan Carlos GIRAUTA VIDAL	Platforma Obywatelska	0.948276	0.973451
Juan Carlos GIRAUTA VIDAL	Christlich-Soziale Union in Bayern e.V.	0.948097	0.973357
Juan Carlos GIRAUTA VIDAL	Prawo i Sprawiedliwość	0.946619	0.972578
Juan Carlos GIRAUTA VIDAL	Fine Gael Party	0.941781	0.970018
Juan Carlos GIRAUTA VIDAL	Socialdemokratiet	0.941379	0.969805
Cecilia WIKSTRÖM	Democraten 66	0.993127	0.996552
Cecilia WIKSTRÖM	Mouvement Démocrate	0.993127	0.996552
Cecilia WIKSTRÖM	Partija 'VIENOTIBA'	0.993127	0.996552
Cecilia WIKSTRÖM	Platforma Obywatelska	0.993127	0.996552
Cecilia WIKSTRÖM	Green Party	0.989691	0.994819
Cecilia WIKSTRÖM	Sozialdemokratische Partei Österreichs	0.989691	0.994819
Cecilia WIKSTRÖM	Christlich-Soziale Union in Bayern e.V.	0.986254	0.993080
Cecilia WIKSTRÖM	Kansallinen Kokoomus	0.986254	0.993080
Cecilia WIKSTRÖM	Socialdemokratiet	0.986254	0.993080
Cecilia WIKSTRÖM	Bündnis 90/Die Grünen	0.983051	0.991453
Cecilia WIKSTRÖM	Labour Party	0.983051	0.991453
Cecilia WIKSTRÖM	Christlich Demokratische Union Deutschlands	0.982993	0.991424
Cecilia WIKSTRÖM	Arbetarepartiet- Socialdemokraterna	0.982877	0.991364
Cecilia WIKSTRÖM	Partit Nazzjonalista	0.982818	0.991334
Cecilia WIKSTRÖM	-1	0.979730	0.989761
Cecilia WIKSTRÖM	Sozialdemokratische Partei Deutschlands	0.979661	0.989726
Cecilia WIKSTRÖM	United Kingdom Independence Party	0.976431	0.988075
Cecilia WIKSTRÖM	Conservative Party	0.976351	0.988034
Cecilia WIKSTRÖM	Christen Democratisch Appel	0.976271	0.987993
Cecilia WIKSTRÖM	Parti socialiste	0.976271	0.987993
Alexander Graf LAMBSDORFF	Nea Demokratia	0.992780	0.996377
Alexander Graf LAMBSDORFF	Freie Demokratische Partei	0.982270	0.991055
Alexander Graf LAMBSDORFF	Citizens for European Development of Bulgaria	0.982143	0.990991
Alexander Graf LAMBSDORFF	Moderaterna	0.978723	0.989247
Alexander Graf LAMBSDORFF	Česká strana sociálně demokratická	0.975177	0.987433
Alexander Graf LAMBSDORFF	Slovenska demokratska stranka	0.963899	0.981618
Alexander Graf LAMBSDORFF	Kansallinen Kokoomus	0.961806	0.980531
Alexander Graf LAMBSDORFF	Partidul Naţional Liberal	0.960289	0.979742
Alexander Graf LAMBSDORFF	Green Party	0.958478	0.978799
Alexander Graf LAMBSDORFF	Sozialdemokratische Partei Österreichs	0.958478	0.978799
Alexander Graf LAMBSDORFF	Partit Nazzjonalista	0.958333	0.978723
Alexander Graf LAMBSDORFF	Democraten 66	0.955172	0.977072
Alexander Graf LAMBSDORFF	Mouvement Démocrate	0.955172	0.977072
Alexander Graf LAMBSDORFF	Partido Popular	0.955172	0.977072
Alexander Graf LAMBSDORFF	Partija 'VIENOTIBA'	0.955172	0.977072
Alexander Graf LAMBSDORFF	Platforma Obywatelska	0.955172	0.977072
Alexander Graf LAMBSDORFF	Christlich-Soziale Union in Bayern e.V.	0.955017	0.976991
Alexander Graf LAMBSDORFF	Fine Gael Party	0.948630	0.973638
Alexander Graf LAMBSDORFF	Socialdemokratiet	0.948276	0.973451
Alexander Graf LAMBSDORFF	Prawo i Sprawiedliwość	0.946809	0.972678
Charles TANNOCK	Česká strana sociálně demokratická	0.975524	0.987611
Charles TANNOCK	Citizens for European Development of Bulgaria	0.975439	0.987567
Charles TANNOCK	Moderaterna	0.972125	0.985866
Charles TANNOCK	Fine Gael Party	0.969283	0.984402
Charles TANNOCK	Conservative Party	0.966102	0.982759
Charles TANNOCK	Labour Party	0.966102	0.982759
Charles TANNOCK	Lega Nord	0.965753	0.982578
Charles TANNOCK	Nea Demokratia	0.964912	0.982143
Charles TANNOCK	Kansallinen Kokoomus	0.962329	0.980803
Charles TANNOCK	United Kingdom Independence Party	0.959596	0.979381
Charles TANNOCK	Bündnis 90/Die Grünen	0.959459	0.979310
Charles TANNOCK	Christen Democratisch Appel	0.959322	0.979239
Charles TANNOCK	Christlich Demokratische Union Deutschlands	0.959322	0.979239
Charles TANNOCK	Österreichische Volkspartei	0.959322	0.979239
Charles TANNOCK	Independent	0.956376	0.977702
Charles TANNOCK	Les Républicains	0.956376	0.977702
Charles TANNOCK	Partido Socialista Obrero Espanol	0.956376	0.977702
Charles TANNOCK	Partito Democratico	0.956376	0.977702
Charles TANNOCK	-1	0.956229	0.977625
Charles TANNOCK	Die Grünen - Die Grüne Alternative	0.956229	0.977625
Anneli JÄÄTTEENMÄKI	Moderaterna	0.982332	0.991087
Anneli JÄÄTTEENMÄKI	Freie Demokratische Partei	0.978873	0.989324
Anneli JÄÄTTEENMÄKI	Česká strana sociálně demokratická	0.978799	0.989286
Anneli JÄÄTTEENMÄKI	Socialdemokratiet	0.972222	0.985915
Anneli JÄÄTTEENMÄKI	Citizens for European Development of Bulgaria	0.971731	0.985663
Anneli JÄÄTTEENMÄKI	Democraten 66	0.965517	0.982456
Anneli JÄÄTTEENMÄKI	Partija 'VIENOTIBA'	0.965517	0.982456
Anneli JÄÄTTEENMÄKI	Platforma Obywatelska	0.965517	0.982456
Anneli JÄÄTTEENMÄKI	Kansallinen Kokoomus	0.965398	0.982394
Anneli JÄÄTTEENMÄKI	Arbetarepartiet- Socialdemokraterna	0.962069	0.980668
Anneli JÄÄTTEENMÄKI	Green Party	0.962069	0.980668
Anneli JÄÄTTEENMÄKI	Sozialdemokratische Partei Österreichs	0.962069	0.980668
Anneli JÄÄTTEENMÄKI	Partit Nazzjonalista	0.961938	0.980600
Anneli JÄÄTTEENMÄKI	Nea Demokratia	0.961131	0.980180
Anneli JÄÄTTEENMÄKI	Mouvement Démocrate	0.958763	0.978947
Anneli JÄÄTTEENMÄKI	Partido Popular	0.958763	0.978947
Anneli JÄÄTTEENMÄKI	Christlich-Soziale Union in Bayern e.V.	0.958621	0.978873
Anneli JÄÄTTEENMÄKI	Christlich Demokratische Union Deutschlands	0.955631	0.977312
Anneli JÄÄTTEENMÄKI	Izquierda Unida	0.955631	0.977312
Anneli JÄÄTTEENMÄKI	Sozialdemokratische Partei Deutschlands	0.952381	0.975610
Jo LEINEN	Christlich-Soziale Union in Bayern e.V.	1.000000	1.000000
Jo LEINEN	Green Party	0.996540	0.998267
Jo LEINEN	Sozialdemokratische Partei Österreichs	0.996540	0.998267
Jo LEINEN	Partit Nazzjonalista	0.996528	0.998261
Jo LEINEN	Democraten 66	0.993103	0.996540
Jo LEINEN	Mouvement Démocrate	0.993103	0.996540
Jo LEINEN	Partija 'VIENOTIBA'	0.993103	0.996540
Jo LEINEN	Platforma Obywatelska	0.993103	0.996540
Jo LEINEN	Kansallinen Kokoomus	0.986207	0.993056
Jo LEINEN	Socialdemokratiet	0.986207	0.993056
Jo LEINEN	Österreichische Volkspartei	0.982935	0.991394
Jo LEINEN	Arbetarepartiet- Socialdemokraterna	0.982818	0.991334
Jo LEINEN	Forza Italia	0.979592	0.989691
Jo LEINEN	Partij van de Arbeid	0.979592	0.989691
Jo LEINEN	Sozialdemokratische Partei Deutschlands	0.979592	0.989691
Jo LEINEN	Partido Popular	0.979452	0.989619
Jo LEINEN	Bündnis 90/Die Grünen	0.976271	0.987993
Jo LEINEN	Labour Party	0.976271	0.987993
Jo LEINEN	Christen Democratisch Appel	0.976190	0.987952
Jo LEINEN	Christlich Demokratische Union Deutschlands	0.976190	0.987952
Ilhan KYUCHYUK	Nea Demokratia	0.963899	0.981618
Ilhan KYUCHYUK	Česká strana sociálně demokratická	0.960714	0.979964
Ilhan KYUCHYUK	Citizens for European Development of Bulgaria	0.960573	0.979890
Ilhan KYUCHYUK	Moderaterna	0.957295	0.978182
Ilhan KYUCHYUK	Freie Demokratische Partei	0.946996	0.972777
Ilhan KYUCHYUK	Prawo i Sprawiedliwość	0.939068	0.968577
Ilhan KYUCHYUK	Partidul Naţional Liberal	0.938406	0.968224
