name	eu	fj_avg	bc_avg
Gesine MEISSNER	Greens/EFA	0.892617	0.943262
Gesine MEISSNER	S&D	0.892617	0.943262
Gesine MEISSNER	EPP	0.889632	0.941593
Gesine MEISSNER	GUE-NGL	0.889632	0.941593
Gesine MEISSNER	EFDD	0.886288	0.939716
Gesine MEISSNER	NI	0.886288	0.939716
Bogusław LIBERADZKI	ALDE/ADLE	0.758389	0.862595
Bogusław LIBERADZKI	ECR	0.758389	0.862595
Bogusław LIBERADZKI	EFDD	0.758389	0.862595
Bogusław LIBERADZKI	Greens/EFA	0.758389	0.862595
Bogusław LIBERADZKI	NI	0.758389	0.862595
Bogusław LIBERADZKI	S&D	0.758389	0.862595
Bogusław LIBERADZKI	EPP	0.755853	0.860952
Bogusław LIBERADZKI	GUE-NGL	0.755853	0.860952
Dariusz ROSATI	ALDE/ADLE	0.869128	0.929982
Dariusz ROSATI	ECR	0.869128	0.929982
Dariusz ROSATI	EFDD	0.869128	0.929982
Dariusz ROSATI	Greens/EFA	0.869128	0.929982
Dariusz ROSATI	NI	0.869128	0.929982
Dariusz ROSATI	S&D	0.869128	0.929982
Dariusz ROSATI	EPP	0.866221	0.928315
Dariusz ROSATI	GUE-NGL	0.866221	0.928315
Peter SIMON	ALDE/ADLE	0.885906	0.939502
Peter SIMON	ECR	0.885906	0.939502
Peter SIMON	EFDD	0.885906	0.939502
Peter SIMON	Greens/EFA	0.885906	0.939502
Peter SIMON	NI	0.885906	0.939502
Peter SIMON	S&D	0.885906	0.939502
Peter SIMON	EPP	0.882943	0.937833
Peter SIMON	GUE-NGL	0.882943	0.937833
David CASA	ALDE/ADLE	0.859060	0.924188
David CASA	ECR	0.859060	0.924188
David CASA	EFDD	0.859060	0.924188
David CASA	Greens/EFA	0.859060	0.924188
David CASA	NI	0.859060	0.924188
David CASA	S&D	0.859060	0.924188
David CASA	EPP	0.856187	0.922523
David CASA	GUE-NGL	0.856187	0.922523
Rosa D'AMATO	ALDE/ADLE	0.449664	0.620370
Rosa D'AMATO	EFDD	0.449664	0.620370
Rosa D'AMATO	Greens/EFA	0.449664	0.620370
Rosa D'AMATO	NI	0.449664	0.620370
Rosa D'AMATO	S&D	0.449664	0.620370
Rosa D'AMATO	EPP	0.448161	0.618938
Rosa D'AMATO	GUE-NGL	0.448161	0.618938
Rosa D'AMATO	ECR	0.444816	0.615741
Lorenzo CESA	ALDE/ADLE	0.359060	0.528395
Lorenzo CESA	ECR	0.359060	0.528395
Lorenzo CESA	EFDD	0.359060	0.528395
Lorenzo CESA	Greens/EFA	0.359060	0.528395
Lorenzo CESA	NI	0.359060	0.528395
Lorenzo CESA	S&D	0.359060	0.528395
Lorenzo CESA	EPP	0.357860	0.527094
Lorenzo CESA	GUE-NGL	0.357860	0.527094
Jiří POSPÍŠIL	ALDE/ADLE	0.859060	0.924188
Jiří POSPÍŠIL	ECR	0.859060	0.924188
Jiří POSPÍŠIL	EFDD	0.859060	0.924188
Jiří POSPÍŠIL	Greens/EFA	0.859060	0.924188
Jiří POSPÍŠIL	NI	0.859060	0.924188
Jiří POSPÍŠIL	S&D	0.859060	0.924188
Jiří POSPÍŠIL	EPP	0.856187	0.922523
Jiří POSPÍŠIL	GUE-NGL	0.856187	0.922523
Ulrike MÜLLER	ALDE/ADLE	0.000000	0.000000
Ulrike MÜLLER	ECR	0.000000	0.000000
Ulrike MÜLLER	EFDD	0.000000	0.000000
Ulrike MÜLLER	EPP	0.000000	0.000000
Ulrike MÜLLER	GUE-NGL	0.000000	0.000000
Ulrike MÜLLER	Greens/EFA	0.000000	0.000000
Ulrike MÜLLER	NI	0.000000	0.000000
Ulrike MÜLLER	S&D	0.000000	0.000000
Hans-Olaf HENKEL	ALDE/ADLE	0.812081	0.896296
Hans-Olaf HENKEL	ECR	0.812081	0.896296
Hans-Olaf HENKEL	EFDD	0.812081	0.896296
Hans-Olaf HENKEL	Greens/EFA	0.812081	0.896296
Hans-Olaf HENKEL	NI	0.812081	0.896296
Hans-Olaf HENKEL	S&D	0.812081	0.896296
Hans-Olaf HENKEL	EPP	0.809365	0.894640
Hans-Olaf HENKEL	GUE-NGL	0.809365	0.894640
